# time(seconds) Ndecays
1.157019627453431730e-04 1.609736000000000000e+06
1.157644705588198536e-04 1.866922000000000000e+06
1.158269783722965478e-04 2.141790000000000000e+06
1.158894861857732284e-04 2.421756000000000000e+06
1.159519939992499090e-04 2.710801000000000000e+06
1.160145018127266032e-04 2.999984000000000000e+06
1.160770096262032838e-04 3.294668000000000000e+06
1.161395174396799644e-04 3.589772000000000000e+06
1.162020252531566450e-04 3.879010000000000000e+06
1.162645330666333391e-04 4.162218000000000000e+06
1.163270408801100197e-04 4.439786000000000000e+06
1.163895486935867003e-04 4.707238000000000000e+06
1.164520565070633945e-04 4.963177000000000000e+06
1.165145643205400751e-04 5.201184000000000000e+06
1.165770721340167557e-04 5.428452000000000000e+06
1.166395799474934499e-04 5.634509000000000000e+06
1.167020877609701305e-04 5.819777000000000000e+06
1.167645955744468111e-04 5.988944000000000000e+06
1.168271033879234917e-04 6.128876000000000000e+06
1.168896112014001858e-04 6.255727000000000000e+06
1.169521190148768664e-04 6.349305000000000000e+06
1.170146268283535471e-04 6.424106000000000000e+06
1.170771346418302412e-04 6.468029000000000000e+06
1.171396424553069218e-04 6.483659000000000000e+06
1.172021502687836024e-04 6.475776000000000000e+06
1.172646580822602830e-04 6.444089000000000000e+06
1.173271658957369772e-04 6.390493000000000000e+06
1.173896737092136578e-04 6.302917000000000000e+06
1.174521815226903384e-04 6.189526000000000000e+06
1.175146893361670326e-04 6.061199000000000000e+06
1.175771971496437132e-04 5.904172000000000000e+06
1.176397049631203938e-04 5.727598000000000000e+06
1.177022127765970744e-04 5.528559000000000000e+06
1.177647205900737685e-04 5.316655000000000000e+06
1.178272284035504491e-04 5.084339000000000000e+06
1.178897362170271297e-04 4.837327000000000000e+06
1.179522440305038239e-04 4.578093000000000000e+06
1.180147518439805045e-04 4.307716000000000000e+06
1.180772596574571851e-04 4.028945000000000000e+06
1.181397674709338793e-04 3.747239000000000000e+06
1.182022752844105599e-04 3.456283000000000000e+06
1.182647830978872405e-04 3.169752000000000000e+06
1.183272909113639211e-04 2.876045000000000000e+06
1.183897987248406152e-04 2.593426000000000000e+06
1.184523065383172958e-04 2.310241000000000000e+06
1.185148143517939764e-04 2.037589000000000000e+06
1.185773221652706706e-04 1.772439000000000000e+06
1.186398299787473512e-04 1.525296000000000000e+06
1.187023377922240318e-04 1.285791000000000000e+06
1.187648456057007124e-04 1.062927000000000000e+06
1.188273534191774066e-04 8.598310000000000000e+05
1.188898612326540872e-04 6.724690000000000000e+05
1.189523690461307678e-04 5.072190000000000000e+05
1.190148768596074619e-04 3.634420000000000000e+05
1.190773846730841426e-04 2.421930000000000000e+05
1.191398924865608232e-04 1.450950000000000000e+05
1.192024003000375173e-04 7.254800000000000000e+04
1.192649081135141979e-04 2.447800000000000000e+04
1.193274159269908785e-04 1.901000000000000000e+03
1.193899237404675591e-04 4.778000000000000000e+03
1.194524315539442533e-04 3.289400000000000000e+04
1.195149393674209339e-04 8.613500000000000000e+04
1.195774471808976145e-04 1.629710000000000000e+05
1.196399549943743087e-04 2.639710000000000000e+05
1.197024628078509893e-04 3.893070000000000000e+05
1.197649706213276699e-04 5.346230000000000000e+05
1.198274784348043505e-04 7.022490000000000000e+05
1.198899862482810446e-04 8.865380000000000000e+05
1.199524940617577252e-04 1.090313000000000000e+06
1.200150018752344058e-04 1.311752000000000000e+06
1.200775096887111000e-04 1.544437000000000000e+06
1.201400175021877806e-04 1.788674000000000000e+06
1.202025253156644612e-04 2.043692000000000000e+06
1.202650331291411554e-04 2.307707000000000000e+06
1.203275409426178360e-04 2.576788000000000000e+06
1.203900487560945166e-04 2.849775000000000000e+06
1.204525565695711972e-04 3.124895000000000000e+06
1.205150643830478913e-04 3.397418000000000000e+06
1.205775721965245719e-04 3.668376000000000000e+06
1.206400800100012526e-04 3.930170000000000000e+06
1.207025878234779467e-04 4.190830000000000000e+06
1.207650956369546273e-04 4.434513000000000000e+06
1.208276034504313079e-04 4.672623000000000000e+06
1.208901112639079885e-04 4.898412000000000000e+06
1.209526190773846827e-04 5.103392000000000000e+06
1.210151268908613633e-04 5.298052000000000000e+06
1.210776347043380439e-04 5.467881000000000000e+06
1.211401425178147381e-04 5.618128000000000000e+06
1.212026503312914187e-04 5.754982000000000000e+06
1.212651581447680993e-04 5.860525000000000000e+06
1.213276659582447934e-04 5.945263000000000000e+06
1.213901737717214740e-04 6.003600000000000000e+06
1.214526815851981546e-04 6.047303000000000000e+06
1.215151893986748352e-04 6.059637000000000000e+06
1.215776972121515294e-04 6.049678000000000000e+06
1.216402050256282100e-04 6.016755000000000000e+06
1.217027128391048906e-04 5.958083000000000000e+06
1.217652206525815848e-04 5.870345000000000000e+06
1.218277284660582654e-04 5.765743000000000000e+06
1.218902362795349460e-04 5.640430000000000000e+06
1.219527440930116266e-04 5.492608000000000000e+06
1.220152519064883207e-04 5.324660000000000000e+06
1.220777597199650013e-04 5.134493000000000000e+06
1.221402675334416819e-04 4.930666000000000000e+06
1.222027753469183626e-04 4.709828000000000000e+06
1.222652831603950432e-04 4.478995000000000000e+06
1.223277909738717509e-04 4.238298000000000000e+06
1.223902987873484315e-04 3.983055000000000000e+06
1.224528066008251121e-04 3.724043000000000000e+06
1.225153144143017927e-04 3.460254000000000000e+06
1.225778222277784733e-04 3.188970000000000000e+06
1.226403300412551539e-04 2.914056000000000000e+06
1.227028378547318616e-04 2.645294000000000000e+06
1.227653456682085422e-04 2.379300000000000000e+06
1.228278534816852228e-04 2.116134000000000000e+06
1.228903612951619034e-04 1.865146000000000000e+06
1.229528691086385840e-04 1.618878000000000000e+06
1.230153769221152646e-04 1.387516000000000000e+06
1.230778847355919452e-04 1.166053000000000000e+06
1.231403925490686529e-04 9.606200000000000000e+05
1.232029003625453336e-04 7.734680000000000000e+05
1.232654081760220142e-04 6.014610000000000000e+05
1.233279159894986948e-04 4.504320000000000000e+05
1.233904238029753754e-04 3.187390000000000000e+05
1.234529316164520560e-04 2.103750000000000000e+05
1.235154394299287366e-04 1.233710000000000000e+05
1.235779472434054443e-04 5.886700000000000000e+04
1.236404550568821249e-04 1.806800000000000000e+04
1.237029628703588055e-04 6.350000000000000000e+02
1.237654706838354861e-04 6.980000000000000000e+03
1.238279784973121667e-04 3.710500000000000000e+04
1.238904863107888473e-04 9.053500000000000000e+04
1.239529941242655279e-04 1.668390000000000000e+05
1.240155019377422356e-04 2.658960000000000000e+05
1.240780097512189162e-04 3.836610000000000000e+05
1.241405175646955968e-04 5.228230000000000000e+05
1.242030253781722775e-04 6.822730000000000000e+05
1.242655331916489581e-04 8.592720000000000000e+05
1.243280410051256387e-04 1.052340000000000000e+06
1.243905488186023193e-04 1.258550000000000000e+06
1.244530566320790270e-04 1.476702000000000000e+06
1.245155644455557076e-04 1.707827000000000000e+06
1.245780722590323882e-04 1.947344000000000000e+06
1.246405800725090688e-04 2.197175000000000000e+06
1.247030878859857494e-04 2.450164000000000000e+06
1.247655956994624300e-04 2.700157000000000000e+06
1.248281035129391377e-04 2.962139000000000000e+06
1.248906113264158183e-04 3.215555000000000000e+06
1.249531191398924989e-04 3.467581000000000000e+06
1.250156269533691795e-04 3.718323000000000000e+06
1.250781347668458601e-04 3.950312000000000000e+06
1.251406425803225407e-04 4.181959000000000000e+06
1.252031503937992213e-04 4.403460000000000000e+06
1.252656582072759291e-04 4.605292000000000000e+06
1.253281660207526097e-04 4.800401000000000000e+06
1.253906738342292903e-04 4.978013000000000000e+06
1.254531816477059709e-04 5.131793000000000000e+06
1.255156894611826515e-04 5.269660000000000000e+06
1.255781972746593321e-04 5.390504000000000000e+06
1.256407050881360127e-04 5.489931000000000000e+06
1.257032129016127204e-04 5.567856000000000000e+06
1.257657207150894010e-04 5.622310000000000000e+06
1.258282285285660816e-04 5.656693000000000000e+06
1.258907363420427622e-04 5.661324000000000000e+06
1.259532441555194428e-04 5.649972000000000000e+06
1.260157519689961234e-04 5.610417000000000000e+06
1.260782597824728040e-04 5.552304000000000000e+06
1.261407675959495117e-04 5.473749000000000000e+06
1.262032754094261923e-04 5.375004000000000000e+06
1.262657832229028730e-04 5.248663000000000000e+06
1.263282910363795536e-04 5.108281000000000000e+06
1.263907988498562342e-04 4.945397000000000000e+06
1.264533066633329148e-04 4.769711000000000000e+06
1.265158144768095954e-04 4.582798000000000000e+06
1.265783222902863031e-04 4.370217000000000000e+06
1.266408301037629837e-04 4.150939000000000000e+06
1.267033379172396643e-04 3.921755000000000000e+06
1.267658457307163449e-04 3.685074000000000000e+06
1.268283535441930255e-04 3.439541000000000000e+06
1.268908613576697061e-04 3.191876000000000000e+06
1.269533691711464138e-04 2.935598000000000000e+06
1.270158769846230944e-04 2.684705000000000000e+06
1.270783847980997750e-04 2.433637000000000000e+06
1.271408926115764556e-04 2.181813000000000000e+06
1.272034004250531362e-04 1.939300000000000000e+06
1.272659082385298168e-04 1.704284000000000000e+06
1.273284160520064975e-04 1.476757000000000000e+06
1.273909238654832052e-04 1.261597000000000000e+06
1.274534316789598858e-04 1.057224000000000000e+06
1.275159394924365664e-04 8.691470000000000000e+05
1.275784473059132470e-04 6.963580000000000000e+05
1.276409551193899276e-04 5.384220000000000000e+05
1.277034629328666082e-04 3.998270000000000000e+05
1.277659707463432888e-04 2.800270000000000000e+05
1.278284785598199965e-04 1.809550000000000000e+05
1.278909863732966771e-04 1.032520000000000000e+05
1.279534941867733577e-04 4.742400000000000000e+04
1.280160020002500383e-04 1.258500000000000000e+04
1.280785098137267189e-04 4.700000000000000000e+01
1.281410176272033995e-04 9.796000000000000000e+03
1.282035254406800801e-04 4.137600000000000000e+04
1.282660332541567878e-04 9.443100000000000000e+04
1.283285410676334685e-04 1.686620000000000000e+05
1.283910488811101491e-04 2.651260000000000000e+05
1.284535566945868297e-04 3.791030000000000000e+05
1.285160645080635103e-04 5.129310000000000000e+05
1.285785723215401909e-04 6.621180000000000000e+05
1.286410801350168715e-04 8.315400000000000000e+05
1.287035879484935792e-04 1.013138000000000000e+06
1.287660957619702598e-04 1.207975000000000000e+06
1.288286035754469404e-04 1.416088000000000000e+06
1.288911113889236210e-04 1.633025000000000000e+06
1.289536192024003016e-04 1.856644000000000000e+06
1.290161270158769822e-04 2.087583000000000000e+06
1.290786348293536628e-04 2.327545000000000000e+06
1.291411426428303705e-04 2.564631000000000000e+06
1.292036504563070511e-04 2.807610000000000000e+06
1.292661582697837317e-04 3.046072000000000000e+06
1.293286660832604123e-04 3.279862000000000000e+06
1.293911738967370930e-04 3.507519000000000000e+06
1.294536817102137736e-04 3.730668000000000000e+06
1.295161895236904813e-04 3.943651000000000000e+06
1.295786973371671619e-04 4.146529000000000000e+06
1.296412051506438425e-04 4.333589000000000000e+06
1.297037129641205231e-04 4.513448000000000000e+06
1.297662207775972037e-04 4.673724000000000000e+06
1.298287285910738843e-04 4.820059000000000000e+06
1.298912364045505649e-04 4.941774000000000000e+06
1.299537442180272726e-04 5.057218000000000000e+06
1.300162520315039532e-04 5.145244000000000000e+06
1.300787598449806338e-04 5.212143000000000000e+06
1.301412676584573144e-04 5.259069000000000000e+06
1.302037754719339950e-04 5.286297000000000000e+06
1.302662832854106756e-04 5.291159000000000000e+06
1.303287910988873562e-04 5.268559000000000000e+06
1.303912989123640640e-04 5.234101000000000000e+06
1.304538067258407446e-04 5.175949000000000000e+06
1.305163145393174252e-04 5.103782000000000000e+06
1.305788223527941058e-04 5.001378000000000000e+06
1.306413301662707864e-04 4.884290000000000000e+06
1.307038379797474670e-04 4.748539000000000000e+06
1.307663457932241476e-04 4.594447000000000000e+06
1.308288536067008553e-04 4.424249000000000000e+06
1.308913614201775359e-04 4.245504000000000000e+06
1.309538692336542165e-04 4.050387000000000000e+06
1.310163770471308971e-04 3.842713000000000000e+06
1.310788848606075777e-04 3.626450000000000000e+06
1.311413926740842583e-04 3.406429000000000000e+06
1.312039004875609389e-04 3.176872000000000000e+06
1.312664083010376466e-04 2.944167000000000000e+06
1.313289161145143272e-04 2.705084000000000000e+06
1.313914239279910078e-04 2.467851000000000000e+06
1.314539317414676885e-04 2.235083000000000000e+06
1.315164395549443691e-04 1.999997000000000000e+06
1.315789473684210497e-04 1.773413000000000000e+06
1.316414551818977574e-04 1.557298000000000000e+06
1.317039629953744380e-04 1.346455000000000000e+06
1.317664708088511186e-04 1.145821000000000000e+06
1.318289786223277992e-04 9.577040000000000000e+05
1.318914864358044798e-04 7.824420000000000000e+05
1.319539942492811604e-04 6.249190000000000000e+05
1.320165020627578410e-04 4.808050000000000000e+05
1.320790098762345487e-04 3.535490000000000000e+05
1.321415176897112293e-04 2.449580000000000000e+05
1.322040255031879099e-04 1.558040000000000000e+05
1.322665333166645905e-04 8.693100000000000000e+04
1.323290411301412711e-04 3.716100000000000000e+04
1.323915489436179517e-04 8.477000000000000000e+03
1.324540567570946323e-04 1.150000000000000000e+02
1.325165645705713401e-04 1.239900000000000000e+04
1.325790723840480207e-04 4.563600000000000000e+04
1.326415801975247013e-04 9.867300000000000000e+04
1.327040880110013819e-04 1.714700000000000000e+05
1.327665958244780625e-04 2.624440000000000000e+05
1.328291036379547431e-04 3.727430000000000000e+05
1.328916114514314237e-04 5.011520000000000000e+05
1.329541192649081314e-04 6.449670000000000000e+05
1.330166270783848120e-04 8.044600000000000000e+05
1.330791348918614926e-04 9.749180000000000000e+05
1.331416427053381732e-04 1.160951000000000000e+06
1.332041505188148538e-04 1.354372000000000000e+06
1.332666583322915344e-04 1.559624000000000000e+06
1.333291661457682150e-04 1.771767000000000000e+06
1.333916739592449227e-04 1.989077000000000000e+06
1.334541817727216033e-04 2.209079000000000000e+06
1.335166895861982840e-04 2.433051000000000000e+06
1.335791973996749646e-04 2.659520000000000000e+06
1.336417052131516452e-04 2.881242000000000000e+06
1.337042130266283258e-04 3.096891000000000000e+06
1.337667208401050335e-04 3.310668000000000000e+06
1.338292286535817141e-04 3.518118000000000000e+06
1.338917364670583947e-04 3.716933000000000000e+06
1.339542442805350753e-04 3.903714000000000000e+06
1.340167520940117559e-04 4.080790000000000000e+06
1.340792599074884365e-04 4.243553000000000000e+06
1.341417677209651171e-04 4.390208000000000000e+06
1.342042755344418248e-04 4.521478000000000000e+06
1.342667833479185054e-04 4.645297000000000000e+06
1.343292911613951860e-04 4.733942000000000000e+06
1.343917989748718666e-04 4.818586000000000000e+06
1.344543067883485472e-04 4.878641000000000000e+06
1.345168146018252278e-04 4.922434000000000000e+06
1.345793224153019085e-04 4.937786000000000000e+06
1.346418302287786162e-04 4.941644000000000000e+06
1.347043380422552968e-04 4.926570000000000000e+06
1.347668458557319774e-04 4.889847000000000000e+06
1.348293536692086580e-04 4.830209000000000000e+06
1.348918614826853386e-04 4.751982000000000000e+06
1.349543692961620192e-04 4.652918000000000000e+06
1.350168771096386998e-04 4.545054000000000000e+06
1.350793849231154075e-04 4.415989000000000000e+06
1.351418927365920881e-04 4.267920000000000000e+06
1.352044005500687687e-04 4.111599000000000000e+06
1.352669083635454493e-04 3.938844000000000000e+06
1.353294161770221299e-04 3.750400000000000000e+06
1.353919239904988105e-04 3.562136000000000000e+06
1.354544318039754911e-04 3.356706000000000000e+06
1.355169396174521989e-04 3.148773000000000000e+06
